"CODICE STABILIMENTO","Anno","Codice Regione","Descrizione Regione","Codice Azienda","Denominazione Azienda","Codice USL territoriale","Codice struttura","Denominazione struttura","Tipo struttura","Strutture di ricovero.Partita IVA","Descrizione tipo struttura","Tipo IRCCS/A.O. Univ. e Policlinico","Tipo casa di cura","Strutture di ricovero.Attività riabilitazione","Strutture di ricovero.Attività day surgery","Strutture di ricovero.Attività pediatrica","Subcodice","Denominazione","Stabilimenti.Partita IVA","Stabilimenti.Attività day surgery","Stabilimenti.Attività pediatrica","Stabilimenti.Attività riabilitazione","Giorno apertura","Mese apertura","Anno apertura","Giorno chiusura","Mese chiusura","Anno chiusura","Indirizzo","CAP","Codice Comune","Comune","Sigla provincia","Nome provincia","Diagnostica per immagini","Dipartimento emergenza","Centro trasfusionale","Oncologia medica","Pronto soccorso","Pronto soccorso pediatrico","Radioterapia","Servizio rianimazione","Servizio dialisi","Sale operatorie stab.","Posti camere iperbariche stab.","Incubatrici stab.","Culle stab.","ClassificazioneStruttura","chiave stabilimento","Codice disciplina","Descrizione disciplina","Progressivo divisione","Mese apertura (right)","Anno apertura (right)","Mese chiusura (right)","Anno chiusura (right)","Denominazione (right)","Totale posti degenza","Day hospital","Day surgery","Totale posti","Denominazione finale"
11092102,2019,"110","MARCHE               ","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","03",,"ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"02","STABILIMENTO DI FERMO",,,,,1,1,2011,0,0,0,"CONTRADA MOSSA 2","63023","109006","FERMO","FM","FERMO","X",,,,,,,,,0,0,0,0,"SSN","11092102","21","GERIATRIA                               ","21","03","1964","00","0000","STABILIMENTO DI FERMO",20,0,0,20,"STABILIMENTO DI FERMO"
11092102,2019,"110","MARCHE               ","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","03",,"ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"02","STABILIMENTO DI FERMO",,,,,1,1,2011,0,0,0,"CONTRADA MOSSA 2","63023","109006","FERMO","FM","FERMO","X",,,,,,,,,0,0,0,0,"SSN","11092102","56","RECUPERO E RIABILITAZIONE               ","21","03","1964","00","0000","STABILIMENTO DI FERMO",21,0,0,21,"STABILIMENTO DI FERMO"
11092102,2019,"110","MARCHE               ","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","03",,"ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"02","STABILIMENTO DI FERMO",,,,,1,1,2011,0,0,0,"CONTRADA MOSSA 2","63023","109006","FERMO","FM","FERMO","X",,,,,,,,,0,0,0,0,"SSN","11092102","56","RECUPERO E RIABILITAZIONE               ","22","03","1964","00","0000","STABILIMENTO DI FERMO",13,0,0,13,"STABILIMENTO DI FERMO"
11092102,2019,"110","MARCHE               ","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","03",,"ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"02","STABILIMENTO DI FERMO",,,,,1,1,2011,0,0,0,"CONTRADA MOSSA 2","63023","109006","FERMO","FM","FERMO","X",,,,,,,,,0,0,0,0,"SSN","11092102","60","LUNGODEGENTI                            ","21","03","1964","00","0000","STABILIMENTO DI FERMO",20,0,0,20,"STABILIMENTO DI FERMO"
11092103,2019,"110","MARCHE               ","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","03",,"ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"03","STABILIMENTO DI OSIMO",,,,,1,1,2018,0,0,0,"VIA LEOPARDI,15","60027","042002","ANCONA                                  ","AN","ANCONA                        ","X",,,,"X",,,,,2,0,0,0,"SSN","11092103","09","CHIRURGIA GENERALE                      ","31","03","1964","00","0000","STABILIMENTO DI OSIMO",20,0,6,26,"STABILIMENTO DI OSIMO"
11092103,2019,"110","MARCHE               ","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","03",,"ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"03","STABILIMENTO DI OSIMO",,,,,1,1,2018,0,0,0,"VIA LEOPARDI,15","60027","042002","ANCONA                                  ","AN","ANCONA                        ","X",,,,"X",,,,,2,0,0,0,"SSN","11092103","26","MEDICINA GENERALE                       ","31","03","1964","00","0000","STABILIMENTO DI OSIMO",22,3,0,25,"STABILIMENTO DI OSIMO"
11092103,2019,"110","MARCHE               ","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","03",,"ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"03","STABILIMENTO DI OSIMO",,,,,1,1,2018,0,0,0,"VIA LEOPARDI,15","60027","042002","ANCONA                                  ","AN","ANCONA                        ","X",,,,"X",,,,,2,0,0,0,"SSN","11092103","43","UROLOGIA                                ","31","03","1964","00","0000","STABILIMENTO DI OSIMO",17,0,2,19,"STABILIMENTO DI OSIMO"
11092103,2019,"110","MARCHE               ","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","03",,"ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"03","STABILIMENTO DI OSIMO",,,,,1,1,2018,0,0,0,"VIA LEOPARDI,15","60027","042002","ANCONA                                  ","AN","ANCONA                        ","X",,,,"X",,,,,2,0,0,0,"SSN","11092103","68","PNEUMOLOGIA                             ","31","03","1964","00","0000","STABILIMENTO DI OSIMO",12,2,0,14,"STABILIMENTO DI OSIMO"
12090801,2019,"120","LAZIO                ","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","03","01033011006","ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"01","IFO - ISTITUTO REGINA ELENA             ","01033011006",,,,1,1,2003,0,0,0,"VIA ELIO CHIANESI","00144","058091","ROMA                                    ","RM","ROMA                          ","X",,"X","X",,,"X","X",,8,0,0,0,"SSN","12090801","02","DAY HOSPITAL                            ","01","01","2003","00","0000","IFO - ISTITUTO REGINA ELENA             ",0,27,0,27,"IFO - ISTITUTO REGINA ELENA"
12090801,2019,"120","LAZIO                ","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","03","01033011006","ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"01","IFO - ISTITUTO REGINA ELENA             ","01033011006",,,,1,1,2003,0,0,0,"VIA ELIO CHIANESI","00144","058091","ROMA                                    ","RM","ROMA                          ","X",,"X","X",,,"X","X",,8,0,0,0,"SSN","12090801","09","CHIRURGIA GENERALE                      ","01","01","2003","00","0000","IFO - ISTITUTO REGINA ELENA             ",15,0,0,15,"IFO - ISTITUTO REGINA ELENA"
12090801,2019,"120","LAZIO                ","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","03","01033011006","ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"01","IFO - ISTITUTO REGINA ELENA             ","01033011006",,,,1,1,2003,0,0,0,"VIA ELIO CHIANESI","00144","058091","ROMA                                    ","RM","ROMA                          ","X",,"X","X",,,"X","X",,8,0,0,0,"SSN","12090801","09","CHIRURGIA GENERALE                      ","02","01","2003","00","0000","IFO - ISTITUTO REGINA ELENA             ",12,0,0,12,"IFO - ISTITUTO REGINA ELENA"
12090801,2019,"120","LAZIO                ","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","03","01033011006","ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"01","IFO - ISTITUTO REGINA ELENA             ","01033011006",,,,1,1,2003,0,0,0,"VIA ELIO CHIANESI","00144","058091","ROMA                                    ","RM","ROMA                          ","X",,"X","X",,,"X","X",,8,0,0,0,"SSN","12090801","09","CHIRURGIA GENERALE                      ","04","01","2003","00","0000","IFO - ISTITUTO REGINA ELENA             ",15,0,0,15,"IFO - ISTITUTO REGINA ELENA"
12090801,2019,"120","LAZIO                ","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","03","01033011006","ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"01","IFO - ISTITUTO REGINA ELENA             ","01033011006",,,,1,1,2003,0,0,0,"VIA ELIO CHIANESI","00144","058091","ROMA                                    ","RM","ROMA                          ","X",,"X","X",,,"X","X",,8,0,0,0,"SSN","12090801","12","CHIRURGIA PLASTICA                      ","01","01","2003","00","0000","IFO - ISTITUTO REGINA ELENA             ",7,0,0,7,"IFO - ISTITUTO REGINA ELENA"
12090801,2019,"120","LAZIO                ","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","03","01033011006","ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"01","IFO - ISTITUTO REGINA ELENA             ","01033011006",,,,1,1,2003,0,0,0,"VIA ELIO CHIANESI","00144","058091","ROMA                                    ","RM","ROMA                          ","X",,"X","X",,,"X","X",,8,0,0,0,"SSN","12090801","13","CHIRURGIA TORACICA                      ","01","01","2003","00","0000","IFO - ISTITUTO REGINA ELENA             ",20,0,0,20,"IFO - ISTITUTO REGINA ELENA"
12090801,2019,"120","LAZIO                ","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","03","01033011006","ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"01","IFO - ISTITUTO REGINA ELENA             ","01033011006",,,,1,1,2003,0,0,0,"VIA ELIO CHIANESI","00144","058091","ROMA                                    ","RM","ROMA                          ","X",,"X","X",,,"X","X",,8,0,0,0,"SSN","12090801","18","EMATOLOGIA                              ","01","01","2003","00","0000","IFO - ISTITUTO REGINA ELENA             ",15,0,0,15,"IFO - ISTITUTO REGINA ELENA"
12090801,2019,"120","LAZIO                ","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","03","01033011006","ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"01","IFO - ISTITUTO REGINA ELENA             ","01033011006",,,,1,1,2003,0,0,0,"VIA ELIO CHIANESI","00144","058091","ROMA                                    ","RM","ROMA                          ","X",,"X","X",,,"X","X",,8,0,0,0,"SSN","12090801","30","NEUROCHIRURGIA                          ","01","01","2003","00","0000","IFO - ISTITUTO REGINA ELENA             ",8,0,0,8,"IFO - ISTITUTO REGINA ELENA"
12090801,2019,"120","LAZIO                ","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","03","01033011006","ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"01","IFO - ISTITUTO REGINA ELENA             ","01033011006",,,,1,1,2003,0,0,0,"VIA ELIO CHIANESI","00144","058091","ROMA                                    ","RM","ROMA                          ","X",,"X","X",,,"X","X",,8,0,0,0,"SSN","12090801","36","ORTOPEDIA E TRAUMATOLOGIA               ","01","01","2003","00","0000","IFO - ISTITUTO REGINA ELENA             ",11,0,0,11,"IFO - ISTITUTO REGINA ELENA"
12090801,2019,"120","LAZIO                ","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","03","01033011006","ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"01","IFO - ISTITUTO REGINA ELENA             ","01033011006",,,,1,1,2003,0,0,0,"VIA ELIO CHIANESI","00144","058091","ROMA                                    ","RM","ROMA                          ","X",,"X","X",,,"X","X",,8,0,0,0,"SSN","12090801","37","OSTETRICIA E GINECOLOGIA                ","01","01","2003","00","0000","IFO - ISTITUTO REGINA ELENA             ",12,0,0,12,"IFO - ISTITUTO REGINA ELENA"
12090801,2019,"120","LAZIO                ","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","03","01033011006","ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"01","IFO - ISTITUTO REGINA ELENA             ","01033011006",,,,1,1,2003,0,0,0,"VIA ELIO CHIANESI","00144","058091","ROMA                                    ","RM","ROMA                          ","X",,"X","X",,,"X","X",,8,0,0,0,"SSN","12090801","38","OTORINOLARINGOIATRIA                    ","01","01","2003","00","0000","IFO - ISTITUTO REGINA ELENA             ",17,0,0,17,"IFO - ISTITUTO REGINA ELENA"
12090801,2019,"120","LAZIO                ","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","03","01033011006","ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"01","IFO - ISTITUTO REGINA ELENA             ","01033011006",,,,1,1,2003,0,0,0,"VIA ELIO CHIANESI","00144","058091","ROMA                                    ","RM","ROMA                          ","X",,"X","X",,,"X","X",,8,0,0,0,"SSN","12090801","43","UROLOGIA                                ","01","01","2003","00","0000","IFO - ISTITUTO REGINA ELENA             ",21,0,0,21,"IFO - ISTITUTO REGINA ELENA"
12090801,2019,"120","LAZIO                ","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","03","01033011006","ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"01","IFO - ISTITUTO REGINA ELENA             ","01033011006",,,,1,1,2003,0,0,0,"VIA ELIO CHIANESI","00144","058091","ROMA                                    ","RM","ROMA                          ","X",,"X","X",,,"X","X",,8,0,0,0,"SSN","12090801","49","TERAPIA INTENSIVA                       ","01","01","2003","00","0000","IFO - ISTITUTO REGINA ELENA             ",10,0,0,10,"IFO - ISTITUTO REGINA ELENA"
12090801,2019,"120","LAZIO                ","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","03","01033011006","ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"01","IFO - ISTITUTO REGINA ELENA             ","01033011006",,,,1,1,2003,0,0,0,"VIA ELIO CHIANESI","00144","058091","ROMA                                    ","RM","ROMA                          ","X",,"X","X",,,"X","X",,8,0,0,0,"SSN","12090801","61","MEDICINA NUCLEARE                       ","01","01","2003","00","0000","IFO - ISTITUTO REGINA ELENA             ",8,0,0,8,"IFO - ISTITUTO REGINA ELENA"
12090801,2019,"120","LAZIO                ","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","03","01033011006","ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"01","IFO - ISTITUTO REGINA ELENA             ","01033011006",,,,1,1,2003,0,0,0,"VIA ELIO CHIANESI","00144","058091","ROMA                                    ","RM","ROMA                          ","X",,"X","X",,,"X","X",,8,0,0,0,"SSN","12090801","64","ONCOLOGIA                               ","01","01","2003","00","0000","IFO - ISTITUTO REGINA ELENA             ",22,0,0,22,"IFO - ISTITUTO REGINA ELENA"
12090801,2019,"120","LAZIO                ","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","03","01033011006","ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"01","IFO - ISTITUTO REGINA ELENA             ","01033011006",,,,1,1,2003,0,0,0,"VIA ELIO CHIANESI","00144","058091","ROMA                                    ","RM","ROMA                          ","X",,"X","X",,,"X","X",,8,0,0,0,"SSN","12090801","64","ONCOLOGIA                               ","02","01","2003","00","0000","IFO - ISTITUTO REGINA ELENA             ",22,0,0,22,"IFO - ISTITUTO REGINA ELENA"
12090801,2019,"120","LAZIO                ","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","03","01033011006","ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"01","IFO - ISTITUTO REGINA ELENA             ","01033011006",,,,1,1,2003,0,0,0,"VIA ELIO CHIANESI","00144","058091","ROMA                                    ","RM","ROMA                          ","X",,"X","X",,,"X","X",,8,0,0,0,"SSN","12090801","64","ONCOLOGIA                               ","36","01","2003","00","0000","IFO - ISTITUTO REGINA ELENA             ",2,5,0,7,"IFO - ISTITUTO REGINA ELENA"
12090801,2019,"120","LAZIO                ","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","03","01033011006","ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"01","IFO - ISTITUTO REGINA ELENA             ","01033011006",,,,1,1,2003,0,0,0,"VIA ELIO CHIANESI","00144","058091","ROMA                                    ","RM","ROMA                          ","X",,"X","X",,,"X","X",,8,0,0,0,"SSN","12090801","98","DAY SURGERY","01","01","2003","00","0000","IFO - ISTITUTO REGINA ELENA             ",0,0,11,11,"IFO - ISTITUTO REGINA ELENA"
12090802,2019,"120","LAZIO                ","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","03","01033011006","ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"02","IFO - ISTITUTO SAN GALLICANO            ","01033011006",,,,1,1,2003,0,0,0,"VIA ELIO CHIANESI 53","00144","058091","ROMA                                    ","RM","ROMA                          ","X",,,,,,,,,1,0,0,0,"SSN","12090802","02","DAY HOSPITAL                            ","02","01","2003","00","0000","IFO - ISTITUTO SAN GALLICANO            ",0,10,0,10,"IFO - ISTITUTO SAN GALLICANO"
12090802,2019,"120","LAZIO                ","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","03","01033011006","ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"02","IFO - ISTITUTO SAN GALLICANO            ","01033011006",,,,1,1,2003,0,0,0,"VIA ELIO CHIANESI 53","00144","058091","ROMA                                    ","RM","ROMA                          ","X",,,,,,,,,1,0,0,0,"SSN","12090802","12","CHIRURGIA PLASTICA                      ","02","01","2003","00","0000","IFO - ISTITUTO SAN GALLICANO            ",7,0,0,7,"IFO - ISTITUTO SAN GALLICANO"
12090802,2019,"120","LAZIO                ","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","03","01033011006","ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"02","IFO - ISTITUTO SAN GALLICANO            ","01033011006",,,,1,1,2003,0,0,0,"VIA ELIO CHIANESI 53","00144","058091","ROMA                                    ","RM","ROMA                          ","X",,,,,,,,,1,0,0,0,"SSN","12090802","52","DERMATOLOGIA                            ","01","01","2003","00","0000","IFO - ISTITUTO SAN GALLICANO            ",5,0,0,5,"IFO - ISTITUTO SAN GALLICANO"
12090802,2019,"120","LAZIO                ","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","03","01033011006","ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"02","IFO - ISTITUTO SAN GALLICANO            ","01033011006",,,,1,1,2003,0,0,0,"VIA ELIO CHIANESI 53","00144","058091","ROMA                                    ","RM","ROMA                          ","X",,,,,,,,,1,0,0,0,"SSN","12090802","52","DERMATOLOGIA                            ","02","01","2003","00","0000","IFO - ISTITUTO SAN GALLICANO            ",5,0,0,5,"IFO - ISTITUTO SAN GALLICANO"
12090802,2019,"120","LAZIO                ","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","03","01033011006","ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO                                                 ","1",,,,,"02","IFO - ISTITUTO SAN GALLICANO            ","01033011006",,,,1,1,2003,0,0,0,"VIA ELIO CHIANESI 53","00144","058091","ROMA                                    ","RM","ROMA                          ","X",,,,,,,,,1,0,0,0,"SSN","12090802","98","DAY SURGERY","02","01","2003","00","0000","IFO - ISTITUTO SAN GALLICANO            ",0,0,4,4,"IFO - ISTITUTO SAN GALLICANO"
15090401,2019,"150","CAMPANIA             ","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","02","03020860650","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","2",,,,,"01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI ","03020860650",,,,1,1,1998,0,0,0,"S. LEONARDO","84131","065116","SALERNO                                 ","SA","SALERNO                       ","X",2,"X","X","X","X","X","X","X",15,8,26,25,"SSN","15090401","07","CARDIOCHIRURGIA                         ","11","01","1988","00","0000","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI ",15,0,0,15,"A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI"
15090401,2019,"150","CAMPANIA             ","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","02","03020860650","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","2",,,,,"01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI ","03020860650",,,,1,1,1998,0,0,0,"S. LEONARDO","84131","065116","SALERNO                                 ","SA","SALERNO                       ","X",2,"X","X","X","X","X","X","X",15,8,26,25,"SSN","15090401","07","CARDIOCHIRURGIA                         ","12","01","1988","00","0000","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI ",5,0,0,5,"A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI"
15090401,2019,"150","CAMPANIA             ","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","02","03020860650","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","2",,,,,"01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI ","03020860650",,,,1,1,1998,0,0,0,"S. LEONARDO","84131","065116","SALERNO                                 ","SA","SALERNO                       ","X",2,"X","X","X","X","X","X","X",15,8,26,25,"SSN","15090401","08","CARDIOLOGIA                             ","11","01","1988","00","0000","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI ",26,1,0,27,"A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI"
15090401,2019,"150","CAMPANIA             ","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","02","03020860650","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","2",,,,,"01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI ","03020860650",,,,1,1,1998,0,0,0,"S. LEONARDO","84131","065116","SALERNO                                 ","SA","SALERNO                       ","X",2,"X","X","X","X","X","X","X",15,8,26,25,"SSN","15090401","08","CARDIOLOGIA                             ","12","01","1988","00","0000","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI ",14,0,0,14,"A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI"
15090401,2019,"150","CAMPANIA             ","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","02","03020860650","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","2",,,,,"01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI ","03020860650",,,,1,1,1998,0,0,0,"S. LEONARDO","84131","065116","SALERNO                                 ","SA","SALERNO                       ","X",2,"X","X","X","X","X","X","X",15,8,26,25,"SSN","15090401","09","CHIRURGIA GENERALE                      ","11","01","1988","00","0000","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI ",12,0,2,14,"A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI"
15090401,2019,"150","CAMPANIA             ","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","02","03020860650","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","2",,,,,"01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI ","03020860650",,,,1,1,1998,0,0,0,"S. LEONARDO","84131","065116","SALERNO                                 ","SA","SALERNO                       ","X",2,"X","X","X","X","X","X","X",15,8,26,25,"SSN","15090401","09","CHIRURGIA GENERALE                      ","12","01","1988","00","0000","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI ",24,0,0,24,"A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI"
15090401,2019,"150","CAMPANIA             ","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","02","03020860650","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","2",,,,,"01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI ","03020860650",,,,1,1,1998,0,0,0,"S. LEONARDO","84131","065116","SALERNO                                 ","SA","SALERNO                       ","X",2,"X","X","X","X","X","X","X",15,8,26,25,"SSN","15090401","09","CHIRURGIA GENERALE                      ","13","01","1988","00","0000","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI ",0,1,3,4,"A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI"
15090401,2019,"150","CAMPANIA             ","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","02","03020860650","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","2",,,,,"01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI ","03020860650",,,,1,1,1998,0,0,0,"S. LEONARDO","84131","065116","SALERNO                                 ","SA","SALERNO                       ","X",2,"X","X","X","X","X","X","X",15,8,26,25,"SSN","15090401","09","CHIRURGIA GENERALE                      ","14","01","1988","00","0000","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI ",7,2,0,9,"A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI"
15090401,2019,"150","CAMPANIA             ","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","02","03020860650","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","2",,,,,"01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI ","03020860650",,,,1,1,1998,0,0,0,"S. LEONARDO","84131","065116","SALERNO                                 ","SA","SALERNO                       ","X",2,"X","X","X","X","X","X","X",15,8,26,25,"SSN","15090401","09","CHIRURGIA GENERALE                      ","15","01","1988","00","0000","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI ",2,1,1,4,"A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI"
