"Anno","Codice Regione","Descrizione Regione","Codice Azienda","Denominazione Azienda","Codice USL territoriale","Codice struttura","Denominazione struttura","Subcodice","Denominazione","FTE TO BE TI/TIN","FTE TO BE Guardia Divisionale","FTE TO BE ""Sale Operatorie""","FTE AS IS","FTE TO BE","SALDO"
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","02","AOUI DI VERONA BORGO ROMA",31,0,0,0,31,-31
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","02","AOUI DI VERONA BORGO ROMA",25,0,0,0,25,-25
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","02","AOUI DI VERONA BORGO ROMA",25,0,0,0,25,-25
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","02","AOUI DI VERONA BORGO ROMA",7,0,0,0,7,-7
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","02","AOUI DI VERONA BORGO ROMA",7,0,0,0,7,-7
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","02","AOUI DI VERONA BORGO ROMA",13,0,0,0,13,-13
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","02","AOUI DI VERONA BORGO ROMA",13,0,0,0,13,-13
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","02","AOUI DI VERONA BORGO ROMA",13,0,0,0,13,-13
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","02","AOUI DI VERONA BORGO ROMA",19,0,0,0,19,-19
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","02","AOUI DI VERONA BORGO ROMA",7,0,0,0,7,-7
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","02","AOUI DI VERONA BORGO ROMA",1,0,0,0,1,-1
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","02","AOUI DI VERONA BORGO ROMA",1,0,0,0,1,-1
2019,"050","VENETO","952","IOV","506","050952","IOV","01","IOV PADOVA",19,0,0,3,19,-16
2019,"050","VENETO","952","IOV","506","050952","IOV","01","IOV PADOVA",7,0,0,3,7,-4
2019,"050","VENETO","952","IOV","506","050952","IOV","01","IOV PADOVA",13,0,0,3,13,-10
2019,"050","VENETO","952","IOV","506","050952","IOV","01","IOV PADOVA",19,0,0,3,19,-16
2019,"050","VENETO","952","IOV","506","050952","IOV","01","IOV PADOVA",19,0,0,3,19,-16
2019,"050","VENETO","952","IOV","506","050952","IOV","02","IOV sede Castelfranco",13,0,0,0,13,-13
2019,"050","VENETO","952","IOV","506","050952","IOV","02","IOV sede Castelfranco",7,0,0,0,7,-7
2019,"050","VENETO","952","IOV","506","050952","IOV","02","IOV sede Castelfranco",7,0,0,0,7,-7
2019,"050","VENETO","952","IOV","506","050952","IOV","02","IOV sede Castelfranco",19,0,0,0,19,-19
2019,"050","VENETO","952","IOV","506","050952","IOV","02","IOV sede Castelfranco",7,0,0,0,7,-7
2019,"050","VENETO","952","IOV","506","050952","IOV","02","IOV sede Castelfranco",7,0,0,0,7,-7
2019,"050","VENETO","952","IOV","506","050952","IOV","02","IOV sede Castelfranco",19,0,0,0,19,-19
2019,"050","VENETO","952","IOV","506","050952","IOV","02","IOV sede Castelfranco",7,0,0,0,7,-7
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",1,0,0,0,1,-1
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",19,0,0,0,19,-19
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",19,0,0,0,19,-19
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",19,0,0,0,19,-19
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",7,0,0,0,7,-7
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",7,0,0,0,7,-7
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",7,0,0,0,7,-7
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",13,0,0,0,13,-13
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",13,0,0,0,13,-13
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",25,0,0,0,25,-25
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",43,0,0,0,43,-43
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",13,0,0,0,13,-13
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",19,0,0,0,19,-19
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",7,0,0,0,7,-7
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",7,0,0,0,7,-7
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",31,0,0,0,31,-31
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",13,0,0,0,13,-13
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",49,0,0,0,49,-49
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",25,0,0,0,25,-25
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",19,0,0,0,19,-19
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",7,0,0,0,7,-7
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",13,0,0,0,13,-13
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",7,0,0,0,7,-7
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",7,0,0,0,7,-7
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",31,0,0,0,31,-31
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",7,0,0,0,7,-7
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",7,0,0,0,7,-7
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",7,0,0,0,7,-7
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",13,0,0,0,13,-13
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",25,0,0,0,25,-25
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",13,0,0,0,13,-13
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",31,0,0,0,31,-31
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",7,0,0,0,7,-7
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",7,0,0,0,7,-7
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",19,0,0,0,19,-19
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",7,0,0,0,7,-7
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","01","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD",7,0,0,0,7,-7
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","02","NUOVO OSPEDALE CIVILE  S.AGOSTINO - ESTE",13,0,0,0,13,-13
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","02","NUOVO OSPEDALE CIVILE  S.AGOSTINO - ESTE",37,0,0,0,37,-37
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","02","NUOVO OSPEDALE CIVILE  S.AGOSTINO - ESTE",7,0,0,0,7,-7
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","02","NUOVO OSPEDALE CIVILE  S.AGOSTINO - ESTE",19,0,0,0,19,-19
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","02","NUOVO OSPEDALE CIVILE  S.AGOSTINO - ESTE",7,0,0,0,7,-7
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","02","NUOVO OSPEDALE CIVILE  S.AGOSTINO - ESTE",37,0,0,0,37,-37
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","02","NUOVO OSPEDALE CIVILE  S.AGOSTINO - ESTE",25,0,0,0,25,-25
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","02","NUOVO OSPEDALE CIVILE  S.AGOSTINO - ESTE",31,0,0,0,31,-31
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","02","NUOVO OSPEDALE CIVILE  S.AGOSTINO - ESTE",31,0,0,0,31,-31
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","02","NUOVO OSPEDALE CIVILE  S.AGOSTINO - ESTE",19,0,0,0,19,-19
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","02","NUOVO OSPEDALE CIVILE  S.AGOSTINO - ESTE",31,0,0,0,31,-31
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","02","NUOVO OSPEDALE CIVILE  S.AGOSTINO - ESTE",13,0,0,0,13,-13
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","02","NUOVO OSPEDALE CIVILE  S.AGOSTINO - ESTE",19,0,0,0,19,-19
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","02","NUOVO OSPEDALE CIVILE  S.AGOSTINO - ESTE",7,0,0,0,7,-7
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","02","NUOVO OSPEDALE CIVILE  S.AGOSTINO - ESTE",13,0,0,0,13,-13
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","02","NUOVO OSPEDALE CIVILE  S.AGOSTINO - ESTE",7,0,0,0,7,-7
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","02","NUOVO OSPEDALE CIVILE  S.AGOSTINO - ESTE",7,0,0,0,7,-7
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","02","NUOVO OSPEDALE CIVILE  S.AGOSTINO - ESTE",13,0,0,0,13,-13
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","02","NUOVO OSPEDALE CIVILE  S.AGOSTINO - ESTE",25,0,0,0,25,-25
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","02","NUOVO OSPEDALE CIVILE  S.AGOSTINO - ESTE",7,0,0,0,7,-7
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","02","NUOVO OSPEDALE CIVILE  S.AGOSTINO - ESTE",37,0,0,0,37,-37
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","02","NUOVO OSPEDALE CIVILE  S.AGOSTINO - ESTE",13,0,0,0,13,-13
2019,"080","EMILIA ROMAGNA","904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","104","080904","AZIENDA OSPEDALIERO-UNIVERSITARIA DI MOD","02","NUOVO OSPEDALE CIVILE  S.AGOSTINO - ESTE",1,0,0,0,1,-1
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",1,0,0,0,1,-1
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",13,0,0,0,13,-13
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",13,0,0,0,13,-13
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",25,0,0,0,25,-25
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",31,0,0,0,31,-31
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",19,0,0,0,19,-19
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",13,0,0,0,13,-13
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",19,0,0,0,19,-19
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",13,0,0,0,13,-13
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",7,0,0,0,7,-7
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",7,0,0,0,7,-7
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",7,0,0,0,7,-7
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",7,0,0,0,7,-7
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",7,0,0,0,7,-7
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",13,0,0,0,13,-13
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",13,0,0,0,13,-13
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",1,0,0,0,1,-1
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",7,0,0,0,7,-7
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",13,0,0,0,13,-13
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",13,0,0,0,13,-13
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",37,0,0,0,37,-37
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",19,0,0,0,19,-19
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",7,0,0,0,7,-7
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",19,0,0,0,19,-19
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",19,0,0,0,19,-19
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",19,0,0,0,19,-19
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",19,0,0,0,19,-19
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",7,0,0,0,7,-7
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",7,0,0,0,7,-7
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",31,0,0,0,31,-31
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",19,0,0,0,19,-19
